,@id,igsn,@context,registrant.name,registrant.identifiers.id,registrant.identifiers.kind,description.log,description.material,description.collector,description.publisher.@id,description.publisher.url,description.publisher.name,description.publisher.@type,description.publisher.contactPoint.url,description.publisher.contactPoint.name,description.publisher.contactPoint.@type,description.publisher.contactPoint.email,description.publisher.contactPoint.contactType,description.igsnPrefix,description.sampleName,description.sampleType,description.geoLocation.geo,description.geoLocation.@type,description.contributors,description.collectorDetail,description.supplementMetadata.purpose,description.supplementMetadata.depthMax,description.supplementMetadata.depthMin,description.supplementMetadata.document,description.supplementMetadata.locality,description.supplementMetadata.province,description.supplementMetadata.sampleId,description.supplementMetadata.childIGSN,description.supplementMetadata.elevation,description.supplementMetadata.otherName,description.supplementMetadata.depthScale,description.supplementMetadata.elevationUnit,description.supplementMetadata.geologicalAge,description.supplementMetadata.sampleComment,description.supplementMetadata.currentArchive,description.supplementMetadata.geologicalUnit,description.supplementMetadata.navigationType,description.supplementMetadata.publicationUrl,description.supplementMetadata.originalArchive,description.supplementMetadata.externalSampleId,description.supplementMetadata.currentArchiveContact,description.collectionStartDate,description.collectionDatePrecision,description.parentIdentifier,description.supplementMetadata.siblingIGSN,description.supplementMetadata.platformType,description.supplementMetadata.cruiseFieldPrgrm,description.collectionMethod,description.supplementMetadata.size,description.supplementMetadata.sizeUnit,description.collectionMethodDescr,description.description,description.supplementMetadata.fieldName,description.supplementMetadata.primaryLocationType,description.supplementMetadata.primaryLocationName,description.supplementMetadata.country,description.supplementMetadata.localityDescription,description.supplementMetadata.locationDescription,description.supplementMetadata.county,description.supplementMetadata.zone,description.supplementMetadata.easting,description.supplementMetadata.northing,description.supplementMetadata.city,description.supplementMetadata.ageMax,description.supplementMetadata.ageMin,description.supplementMetadata.ageUnit,description.supplementMetadata.elevationEnd,description.supplementMetadata.verticalDatum,description.collectionEndDate,description.supplementMetadata.launchId,description.supplementMetadata.platformName,description.supplementMetadata.launchTypeName,description.supplementMetadata.launchPlatformName,description.supplementMetadata.platformDescr
816,https://data.geosamples.org/sample/igsn/NHB0078HU,NHB0078HU,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2015-08-07 11:01:59'}, {'type': 'published', 'timestamp': '2015-08-07 11:01:59'}, {'type': 'lastUpdated', 'timestamp': '2019-11-12 06:52:29'}]",Igneous>Rock,,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,NHB,NMNH 117639-274 (PET),Individual Sample,,,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'Adam Mansur', '@type': 'Person', 'givenName': 'Adam', 'familyName': 'Mansur'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'Adam Mansur', '@type': 'Person', 'givenName': 'Adam', 'familyName': 'Mansur'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'@type': 'Person'}]}]",,,,,[],,Siberia,4063717,[],,['243118'],,,,,"National Rock & Ore Collection, Smithsonian Institution",,,"[{'url': 'http://grscicoll.org/cool/ipjg-ikz6', 'urlType': 'regular URL', 'description': 'Department of Mineral Sciences (Global Registry of Scientific Collections)'}, {'url': 'http://n2t.net/ark:/65665/325c0131a-6e72-4169-b81d-8e68fad2ebef', 'urlType': 'regular URL', 'description': 'Smithsonian collections record for NMNH 117639-274 (PET)'}]",,NMNH 117639-274 (PET),halel@si.edu,,,,,,,,,,,,Basalt,,,Russia,,,,,,,,,,,,,,,,,,
817,https://data.geosamples.org/sample/igsn/3210000DF,3210000DF,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2017-02-09 10:25:38'}, {'type': 'published', 'timestamp': '2017-02-08 12:00:00'}, {'type': 'lastUpdated', 'timestamp': '2017-02-09 10:25:38'}]",Igneous>Volcanic>Rock,David A. Clague,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,321,GOC15-RC7,Individual Sample,"[{'@type': 'GeoCoordinates', 'latitude': '23.5307', 'longitude': '-108.4274'}]",Place,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'Brian Dreyer', '@type': 'Person', 'givenName': 'Brian', 'familyName': 'Dreyer'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'Brian Dreyer', '@type': 'Person', 'givenName': 'Brian', 'familyName': 'Dreyer'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'@type': 'Person'}]}]",,,,,[],Gulf of California,,4262921,[],,[],,,,,Monterey Bay Aquarium Research Institute,,GPS,[],,GOC15-RC7,clague@mbari.org,,,,,,Gulf of California 2015,Coring>RockCorer,,,,,basalt,ridge,Alarcon Rise,,,,,,,,,,,,,,,,,,,
818,https://data.geosamples.org/sample/igsn/IEEVB001B,IEEVB001B,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2015-01-07 07:12:33'}, {'type': 'published', 'timestamp': '2015-01-07 07:12:33'}, {'type': 'lastUpdated', 'timestamp': '2015-01-07 07:12:33'}]",Rock,,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,IEEVB,['HALF PIPE'],Individual Sample,,,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'Adam Brown', '@type': 'Person', 'givenName': 'Adam', 'familyName': 'Brown'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'Adam Brown', '@type': 'Person', 'givenName': 'Adam', 'familyName': 'Brown'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'@type': 'Person'}]}]",,,,,[],,,3689534,[],,[],,,,,,,,[],,['HALF PIPE'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,https://data.geosamples.org/sample/igsn/ODP01D65Y,ODP01D65Y,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2006-08-10 12:00:00'}, {'type': 'published', 'timestamp': '2010-12-10 07:22:41'}, {'type': 'lastUpdated', 'timestamp': '2006-08-10 12:00:00'}]",,Curator,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,ODP,SubSection 131-808C-70R-4-1C (0-150 cm.),Core Sub-Piece,"[{'@type': 'GeoCoordinates', 'latitude': '32.3528', 'longitude': '134.9443'}]",Place,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'Curator Integrated Ocean Drilling Program (TAMU)', '@type': 'Person', 'givenName': 'Curator', 'familyName': 'Integrated Ocean Drilling Program (TAMU)'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'Curator Integrated Ocean Drilling Program (TAMU)', '@type': 'Person', 'givenName': 'Curator', 'familyName': 'Integrated Ocean Drilling Program (TAMU)'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'name': 'Curator', '@type': 'Person'}]}]","Texas A&M University, Integrated Ocean Drilling Program, College Station, TX, 77845, USA",,,,[],,,708979,[],-4674.6,[],,meters,,,Integrated Ocean Drilling Program (IODP),,,[],"Texas A&M University, Integrated Ocean Drilling Program, College Station, TX, 77845, USA",SubSection 131-808C-70R-4-1C (0-150 cm.),Curator,,,ODP01D65V,"['ODP023JYY', 'ODP023JZ3', 'ODP023JZB', 'ODP01D65W', 'ODP01D65X', 'ODP023JYW', 'ODP023JYX', 'ODP023JZ0', 'ODP023JZ1', 'ODP023JZ2', 'ODP023JZ4', 'ODP023JZ5', 'ODP023JZ6', 'ODP023JZ7', 'ODP023JZ8', 'ODP023JZ9', 'ODP023JZA', 'ODP023JZC', 'ODP023JZD', 'ODP023JZE', 'ODP023JZF', 'ODP023JZG', 'ODP023JZH', 'ODP023JYZ']",Ship,ODP Leg 131,,,,,Core,,,,,,,,,,,,,,,,,,,,,,
820,https://data.geosamples.org/sample/igsn/ODP01G16H,ODP01G16H,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2006-08-10 12:00:00'}, {'type': 'published', 'timestamp': '2010-12-10 07:22:41'}, {'type': 'lastUpdated', 'timestamp': '2006-08-10 12:00:00'}]",,Curator,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,ODP,Section Half 154-927B-25H-1-W,Core Section Half,"[{'@type': 'GeoCoordinates', 'latitude': '5.4629', 'longitude': '-44.4806'}]",Place,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'Curator Integrated Ocean Drilling Program (TAMU)', '@type': 'Person', 'givenName': 'Curator', 'familyName': 'Integrated Ocean Drilling Program (TAMU)'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'Curator Integrated Ocean Drilling Program (TAMU)', '@type': 'Person', 'givenName': 'Curator', 'familyName': 'Integrated Ocean Drilling Program (TAMU)'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'name': 'Curator', '@type': 'Person'}]}]","Texas A&M University, Integrated Ocean Drilling Program, College Station, TX, 77845, USA",,,,[],,,842486,[],-3315.2,[],,meters,,,Integrated Ocean Drilling Program (IODP),,,[],"Texas A&M University, Integrated Ocean Drilling Program, College Station, TX, 77845, USA",Section Half 154-927B-25H-1-W,Curator,,,ODP01G16F,"['ODP02B8D0', 'ODP02B8D1', 'ODP02B8D2', 'ODP01G16G', 'ODP01G16I']",Ship,ODP Leg 154,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,https://data.geosamples.org/sample/igsn/IEJAA001V,IEJAA001V,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2021-03-02 05:01:47'}, {'type': 'published', 'timestamp': '2021-03-02 05:01:47'}, {'type': 'lastUpdated', 'timestamp': '2021-03-18 06:15:00'}]",Tephra,John Jaeger & Sean Gulick,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,IEJAA,"U1417C-5H-3W, 126-128 cm",Individual Sample,"[{'@type': 'GeoCoordinates', 'latitude': '56.9599', 'longitude': '147.1098'}]",Place,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'Jason Addison', '@type': 'Person', 'givenName': 'Jason', 'familyName': 'Addison'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'Sam Kodama', '@type': 'Person', 'givenName': 'Sam', 'familyName': 'Kodama'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'@type': 'Person'}]}]",,Develop Gulf of Alaska Neogene-to-Recent sedimentary record using volcanic tephra,128.0,126.0,[],,,4590369,[],-4199.0,[],cm,meters,,,Gulf Coast Repository (https://iodp.tamu.edu/curation/gcr/index.html),,GPS,[],,"U1417C-5H-3W, 126-128 cm",curator@iodp.tamu.edu,2013-06-04,,,,,IODP Expedition 341,Coring>DrillCorer,,,,Tephra in deep sea sediment,,Sea,Pacific Ocean,,,,,,,,,0.1798,0.1798,Ma,,,,,,,,
822,https://data.geosamples.org/sample/igsn/ODP010350,ODP010350,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2006-03-22 12:00:00'}, {'type': 'published', 'timestamp': '2010-12-10 07:10:31'}, {'type': 'lastUpdated', 'timestamp': '2006-03-22 12:00:00'}]",,Curator,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,ODP,Core 67-496*-35R,Core,"[{'@type': 'GeoCoordinates', 'latitude': '13.0637', 'longitude': '-90.7952'}]",Place,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'Curator Integrated Ocean Drilling Program (TAMU)', '@type': 'Person', 'givenName': 'Curator', 'familyName': 'Integrated Ocean Drilling Program (TAMU)'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'Curator Integrated Ocean Drilling Program (TAMU)', '@type': 'Person', 'givenName': 'Curator', 'familyName': 'Integrated Ocean Drilling Program (TAMU)'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'name': 'Curator', '@type': 'Person'}]}]","Texas A&M University, Integrated Ocean Drilling Program, College Station, TX, 77845, USA",,,,[],,,98529,"['ODP016CIR', 'ODP016CIV', 'ODP016CIZ', 'ODP016CJ3', 'ODP016CJ7', 'ODP016CJB', 'ODP016CIN']",-2049.0,[],,meters,,,Integrated Ocean Drilling Program (IODP),,,[],"Texas A&M University, Integrated Ocean Drilling Program, College Station, TX, 77845, USA",Core 67-496*-35R,Curator,,,ODP010342,"['ODP01034A', 'ODP01034P', 'ODP010343', 'ODP01034I', 'ODP01034J', 'ODP01034K', 'ODP01034L', 'ODP01034F', 'ODP01034G', 'ODP010345', 'ODP010347', 'ODP010348', 'ODP01034C', 'ODP01034D', 'ODP01034V', 'ODP01034W', 'ODP01034X', 'ODP010349', 'ODP01034B', 'ODP01034M', 'ODP01034Q', 'ODP01034S', 'ODP010352', 'ODP010353', 'ODP01034U', 'ODP010354', 'ODP010344', 'ODP01034N', 'ODP01034R', 'ODP010351', 'ODP01034Z', 'ODP010355', 'ODP01034E', 'ODP01034Y', 'ODP01034O', 'ODP01034H', 'ODP01034T', 'ODP010346']",Ship,DSDP Leg 67,Coring,,,R: The RCB is designed to recover core samples from medium to hard formations.  The RCB relies on rotation of the drill string to advance the hole and cut the core.  The core bit trims the sample.,,,,,,,,,,,,,,,,,,,,,,,
823,https://data.geosamples.org/sample/igsn/NEON00CNK,NEON00CNK,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2020-02-25 10:57:07'}, {'type': 'published', 'timestamp': '2020-02-25 10:57:07'}, {'type': 'lastUpdated', 'timestamp': '2020-02-25 10:57:07'}]",Macrobiology>Biology,,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,NEO,NEON.BET.D16.000723 [ 396911 ],Individual Sample>Specimen,"[{'@type': 'GeoCoordinates', 'latitude': '45.7454', 'longitude': '-122.3759'}]",Place,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'Edward Gilbert', '@type': 'Person', 'givenName': 'Edward', 'familyName': 'Gilbert'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'Edward Gilbert', '@type': 'Person', 'givenName': 'Edward', 'familyName': 'Gilbert'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'@type': 'Person'}]}]",,,,,[],,Washington,4418072,[],599.0,[],,meters,,,Carabid Collection (Pinned Vouchers) (NEONCARC-PV),,,"[{'url': 'https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=396911', 'urlType': 'regular URL', 'description': 'Source Reference URL'}]",,NEON.BET.D16.000723 [ 396911 ],NEON Biorepository (biorepo@asu.edu),2018-05-15,day,,,,,Manual,,,PreservedSpecimen,Individual Carabid identified and pinned,"Pterostichus lama (Ménétriés, 1843)",,,United States,,,Clark,,,,,,,,,,,,,,,
824,https://data.geosamples.org/sample/igsn/ODP013E9P,ODP013E9P,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2006-08-10 12:00:00'}, {'type': 'published', 'timestamp': '2010-12-10 07:10:31'}, {'type': 'lastUpdated', 'timestamp': '2006-08-10 12:00:00'}]",,Curator,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,ODP,Section Half 30-289*-68R-1-W,Core Section Half,"[{'@type': 'GeoCoordinates', 'latitude': '-0.4987', 'longitude': '158.5115'}]",Place,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'Curator Integrated Ocean Drilling Program (TAMU)', '@type': 'Person', 'givenName': 'Curator', 'familyName': 'Integrated Ocean Drilling Program (TAMU)'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'Curator Integrated Ocean Drilling Program (TAMU)', '@type': 'Person', 'givenName': 'Curator', 'familyName': 'Integrated Ocean Drilling Program (TAMU)'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'name': 'Curator', '@type': 'Person'}]}]","Texas A&M University, Integrated Ocean Drilling Program, College Station, TX, 77845, USA",,,,[],,,252922,[],-2206.0,[],,meters,,,Integrated Ocean Drilling Program (IODP),,,[],"Texas A&M University, Integrated Ocean Drilling Program, College Station, TX, 77845, USA",Section Half 30-289*-68R-1-W,Curator,,,ODP013E9N,"['ODP013E9O', 'ODP013E9Q']",Ship,DSDP Leg 30,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,https://data.geosamples.org/sample/igsn/IEBEG0JV9,IEBEG0JV9,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2016-12-09 03:27:28'}, {'type': 'published', 'timestamp': '2016-12-09 12:00:00'}, {'type': 'lastUpdated', 'timestamp': '2016-12-09 03:27:28'}]",Rock,HUMBLE OIL & REFINING - GULF,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,IEBEG,R44013,Cuttings,,,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'Aaron Averett', '@type': 'Person', 'givenName': 'Aaron', 'familyName': 'Averett'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'Aaron Averett', '@type': 'Person', 'givenName': 'Aaron', 'familyName': 'Averett'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'@type': 'Person'}]}]",,Oil or gas exploration,5206.0,4740.0,[],,Texas,4167178,[],,[],Ft.,,,,Bureau of Economic Geology Austin Core Research Center,NOT LISTED,,[],,R44013,"Physical: Bureau of Economic Geology, The University of Texas at Austin, 10100 Burnet Rd., Bldg 131, Austin, TX 78758-4445
Email: nathan.ivicic@beg.utexas.edu; brandon.williamson@beg.utexas.edu",,,,,,,Coring,,,,"This is a sample of type CUTTINGS from an oil or gas well, API number 421570261300.",,,,United States,,,FORT BEND,,,,,,,,,,,,,,,
826,https://data.geosamples.org/sample/igsn/ODP016LAV,ODP016LAV,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2006-08-10 12:00:00'}, {'type': 'published', 'timestamp': '2010-12-10 07:16:46'}, {'type': 'lastUpdated', 'timestamp': '2006-08-10 12:00:00'}]",,Curator,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,ODP,Section Half 71-511*-24R-6-A,Core Section Half,"[{'@type': 'GeoCoordinates', 'latitude': '-51.0047', 'longitude': '-46.9717'}]",Place,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'Curator Integrated Ocean Drilling Program (TAMU)', '@type': 'Person', 'givenName': 'Curator', 'familyName': 'Integrated Ocean Drilling Program (TAMU)'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'Curator Integrated Ocean Drilling Program (TAMU)', '@type': 'Person', 'givenName': 'Curator', 'familyName': 'Integrated Ocean Drilling Program (TAMU)'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'name': 'Curator', '@type': 'Person'}]}]","Texas A&M University, Integrated Ocean Drilling Program, College Station, TX, 77845, USA",,,,[],,,402004,[],-2589.0,[],,meters,,,Integrated Ocean Drilling Program (IODP),,,[],"Texas A&M University, Integrated Ocean Drilling Program, College Station, TX, 77845, USA",Section Half 71-511*-24R-6-A,Curator,,,ODP016LAU,"['ODP01QXZN', 'ODP016LAW', 'ODP016LAX']",Ship,DSDP Leg 71,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,https://data.geosamples.org/sample/igsn/ODP01E1PQ,ODP01E1PQ,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2006-08-10 12:00:00'}, {'type': 'published', 'timestamp': '2010-12-10 07:22:41'}, {'type': 'lastUpdated', 'timestamp': '2006-08-10 12:00:00'}]",,Curator,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,ODP,SubSection 138-850B-24X-4-1C (0-150 cm.),Core Sub-Piece,"[{'@type': 'GeoCoordinates', 'latitude': '1.2971', 'longitude': '-110.5214'}]",Place,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'Curator Integrated Ocean Drilling Program (TAMU)', '@type': 'Person', 'givenName': 'Curator', 'familyName': 'Integrated Ocean Drilling Program (TAMU)'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'Curator Integrated Ocean Drilling Program (TAMU)', '@type': 'Person', 'givenName': 'Curator', 'familyName': 'Integrated Ocean Drilling Program (TAMU)'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'name': 'Curator', '@type': 'Person'}]}]","Texas A&M University, Integrated Ocean Drilling Program, College Station, TX, 77845, USA",,,,[],,,749867,[],-3786.1,[],,meters,,,Integrated Ocean Drilling Program (IODP),,,[],"Texas A&M University, Integrated Ocean Drilling Program, College Station, TX, 77845, USA",SubSection 138-850B-24X-4-1C (0-150 cm.),Curator,,,ODP01E1PN,"['ODP01E1PP', 'ODP01E1PO', 'ODP025MWL', 'ODP025MWM', 'ODP025MWN', 'ODP025MWO', 'ODP025MWP', 'ODP025MWQ', 'ODP025MWR']",Ship,ODP Leg 138,,,,,Core,,,,,,,,,,,,,,,,,,,,,,
828,https://data.geosamples.org/sample/igsn/NHB005VAU,NHB005VAU,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2015-08-02 12:56:42'}, {'type': 'published', 'timestamp': '2015-08-02 12:56:42'}, {'type': 'lastUpdated', 'timestamp': '2019-11-04 01:55:56'}]",Other,,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,NHB,NMNH 113552-650 (PET),Individual Sample,"[{'@type': 'GeoCoordinates', 'latitude': '46.4400', 'longitude': '-87.5600'}]",Place,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'Adam Mansur', '@type': 'Person', 'givenName': 'Adam', 'familyName': 'Mansur'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'Adam Mansur', '@type': 'Person', 'givenName': 'Adam', 'familyName': 'Mansur'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'@type': 'Person'}]}]",,,,,[],,Michigan,3999598,[],,['Jg-125-0-63'],,,,,"National Rock & Ore Collection, Smithsonian Institution",,,"[{'url': 'http://grscicoll.org/cool/ipjg-ikz6', 'urlType': 'regular URL', 'description': 'Department of Mineral Sciences (Global Registry of Scientific Collections)'}, {'url': 'http://n2t.net/ark:/65665/3aee41178-608d-4c1c-8027-d6b1f86c681a', 'urlType': 'regular URL', 'description': 'Smithsonian collections record for NMNH 113552-650 (PET)'}]",,NMNH 113552-650 (PET),halel@si.edu,,,,,,,,,,,,Unidentified,Mining District,Marquette Iron Range,United States,Locality Key: Marquette Iron Range,"Coordinates are from the USGS for the Palmer Quadrangle, MI",Marquette Co.,,,,,,,,,,,,,,,
829,https://data.geosamples.org/sample/igsn/NHB0049CP,NHB0049CP,https://raw.githubusercontent.com/IGSN/igsn-json/master/schema.igsn.org/json/registration/v0.1/context.jsonld,IEDA,https://www.geosamples.org,uri,"[{'type': 'registered', 'timestamp': '2015-07-25 02:34:22'}, {'type': 'published', 'timestamp': '2015-07-25 02:34:22'}, {'type': 'lastUpdated', 'timestamp': '2019-11-04 06:04:23'}]",Igneous>Rock,,https://www.geosamples.org,https://www.geosamples.org,EarthChem,Organization,https://www.geosamples.org/contact/,Information Desk,ContactPoint,info@geosamples.org,Customer Service,NHB,NMNH 74722-17 (PET),Individual Sample,"[{'@type': 'GeoCoordinates', 'latitude': '46.4900', 'longitude': '-111.2600'}]",Place,"[{'@type': 'Role', 'roleName': 'Sample Owner', 'contributor': [{'name': 'Adam Mansur', '@type': 'Person', 'givenName': 'Adam', 'familyName': 'Mansur'}]}, {'@type': 'Role', 'roleName': 'Sample Registrant', 'contributor': [{'name': 'Adam Mansur', '@type': 'Person', 'givenName': 'Adam', 'familyName': 'Mansur'}]}, {'@type': 'Role', 'roleName': 'Sample Archive Contact', 'contributor': [{'@type': 'Person'}]}]",,,,,[],,Montana,3923536,[],,['17'],,,,,"National Rock & Ore Collection, Smithsonian Institution",,,"[{'url': 'http://grscicoll.org/cool/ipjg-ikz6', 'urlType': 'regular URL', 'description': 'Department of Mineral Sciences (Global Registry of Scientific Collections)'}, {'url': 'http://n2t.net/ark:/65665/301c37272-765c-467e-a2b6-039184b25ce2', 'urlType': 'regular URL', 'description': 'Smithsonian collections record for NMNH 74722-17 (PET)'}]",,NMNH 74722-17 (PET),halel@si.edu,,,,,,,,,,,,Granite,,,United States,Old Baldy,"Multiple features of similar apparent specificity were matched to GeoNames records using the situate.py script, including Big Belt Mountains, Broadwater Co., Montana, United States (n=1) and Old Baldy, Montana, United States (n=3). The coordinates and uncertainty given here describe a circle encompassing the combination of localities matching both place names with the smallest maximum distance between them (~60 km). Matching Big Belt Mts required using a wildcard search.",,,,,,,,,,,,,,,,
